student_id,date,activity_type,duration_minutes
STU0084,2024-01-29,quiz_attempt,42
STU0084,2024-01-15,forum_post,22
STU0084,2024-03-27,login,7
STU0084,2024-04-22,submission,26
STU0084,2024-04-16,forum_post,30
STU0084,2024-03-28,video_watched,15
STU0084,2024-03-18,login,17
STU0084,2024-05-17,video_watched,119
STU0084,2024-01-26,login,4
STU0084,2024-02-26,submission,67
STU0084,2024-01-16,login,24
STU0084,2024-05-15,login,5
STU0084,2024-01-11,login,5
STU0084,2024-05-08,login,1
STU0084,2024-04-26,quiz_attempt,2
STU0084,2024-04-26,forum_post,6
STU0084,2024-03-08,forum_post,9
STU0084,2024-03-15,video_watched,30
STU0084,2024-01-18,login,8
STU0084,2024-01-01,quiz_attempt,44
STU0084,2024-03-04,quiz_attempt,12
STU0085,2024-02-26,submission,4
STU0085,2024-01-09,submission,3
STU0085,2024-01-02,submission,5
STU0085,2024-05-09,submission,4
STU0085,2024-02-23,submission,2
STU0085,2024-01-12,submission,15
STU0085,2024-03-13,quiz_attempt,25
STU0085,2024-03-21,submission,21
STU0085,2024-01-15,video_watched,15
STU0085,2024-05-27,login,28
STU0085,2024-04-18,video_watched,19
STU0085,2024-01-02,login,9
STU0085,2024-03-14,submission,15
STU0085,2024-05-10,video_watched,39
STU0085,2024-02-26,login,6
STU0085,2024-02-27,video_watched,23
STU0085,2024-01-25,login,15
STU0085,2024-02-02,login,1
STU0085,2024-04-25,submission,16
STU0085,2024-04-04,quiz_attempt,29
STU0085,2024-02-14,forum_post,28
STU0085,2024-02-29,submission,1
STU0085,2024-01-11,submission,15
STU0085,2024-03-14,forum_post,5
STU0085,2024-01-16,forum_post,23
STU0085,2024-05-15,login,7
STU0085,2024-01-12,video_watched,3
STU0085,2024-04-04,submission,65
STU0085,2024-03-06,quiz_attempt,27
STU0085,2024-05-23,video_watched,9
STU0085,2024-05-01,login,90
STU0085,2024-04-11,forum_post,3
STU0085,2024-05-01,forum_post,98
STU0085,2024-02-21,quiz_attempt,38
STU0085,2024-03-08,submission,10
STU0085,2024-05-29,login,16
STU0085,2024-04-10,submission,11
STU0085,2024-01-23,quiz_attempt,50
STU0085,2024-02-12,login,43
STU0085,2024-03-13,login,70
STU0085,2024-01-25,submission,4
STU0085,2024-05-22,submission,12
STU0085,2024-03-20,login,99
STU0085,2024-02-05,submission,6
STU0085,2024-02-06,submission,10
STU0085,2024-01-31,video_watched,4
STU0085,2024-01-24,submission,3
STU0085,2024-04-30,submission,71
STU0085,2024-02-28,login,4
STU0085,2024-02-29,login,9
STU0085,2024-03-07,login,6
STU0085,2024-04-11,login,17
STU0085,2024-04-19,login,31
STU0085,2024-03-15,login,8
STU0085,2024-03-27,login,56
STU0085,2024-03-19,submission,23
STU0085,2024-04-11,login,36
STU0085,2024-05-16,video_watched,7
STU0085,2024-01-01,quiz_attempt,23
STU0085,2024-05-06,submission,9
STU0085,2024-05-14,quiz_attempt,23
STU0085,2024-01-03,quiz_attempt,12
STU0085,2024-01-01,video_watched,38
STU0085,2024-03-21,forum_post,5
STU0085,2024-01-09,forum_post,28
STU0085,2024-05-01,quiz_attempt,7
STU0085,2024-03-13,quiz_attempt,27
STU0085,2024-04-01,login,15
STU0085,2024-02-16,login,8
STU0085,2024-02-08,forum_post,53
STU0085,2024-01-11,forum_post,21
STU0085,2024-05-20,forum_post,6
STU0085,2024-03-13,quiz_attempt,1
STU0085,2024-02-20,login,5
STU0085,2024-05-01,forum_post,16
STU0085,2024-01-22,login,49
STU0085,2024-03-22,submission,27
STU0085,2024-04-19,quiz_attempt,11
STU0085,2024-03-01,login,27
STU0085,2024-04-15,login,23
STU0085,2024-04-02,submission,53
STU0085,2024-03-19,login,14
STU0085,2024-02-26,quiz_attempt,60
STU0085,2024-03-15,video_watched,1
STU0085,2024-02-07,forum_post,40
STU0085,2024-03-13,quiz_attempt,45
STU0085,2024-04-08,login,1
STU0085,2024-01-04,submission,3
STU0085,2024-03-05,login,27
STU0085,2024-02-19,submission,18
STU0085,2024-02-26,login,2
STU0085,2024-03-19,quiz_attempt,36
STU0086,2024-01-11,login,19
STU0086,2024-04-10,login,50
STU0086,2024-04-25,quiz_attempt,21
STU0086,2024-01-04,submission,22
STU0086,2024-02-07,login,5
STU0086,2024-01-01,submission,14
STU0086,2024-02-06,quiz_attempt,6
STU0086,2024-04-19,video_watched,39
STU0086,2024-01-05,submission,16
STU0086,2024-03-14,login,56
STU0086,2024-05-17,submission,5
STU0086,2024-02-21,video_watched,31
STU0086,2024-03-25,quiz_attempt,15
STU0086,2024-03-14,submission,1
STU0086,2024-01-01,forum_post,58
STU0086,2024-03-25,submission,45
STU0086,2024-02-12,video_watched,39
STU0086,2024-04-24,video_watched,33
STU0086,2024-02-26,submission,5
STU0086,2024-02-29,submission,2
STU0086,2024-02-19,login,1
STU0086,2024-05-23,login,33
STU0086,2024-03-22,quiz_attempt,34
STU0086,2024-05-31,login,2
STU0086,2024-03-08,submission,34
STU0086,2024-05-01,video_watched,2
STU0086,2024-02-26,video_watched,5
STU0086,2024-05-16,video_watched,4
STU0086,2024-05-14,quiz_attempt,4
STU0086,2024-01-03,video_watched,30
STU0086,2024-02-28,video_watched,34
STU0086,2024-05-17,submission,21
STU0086,2024-02-05,quiz_attempt,1
STU0086,2024-01-25,video_watched,10
STU0086,2024-03-06,login,3
STU0086,2024-02-20,login,39
STU0086,2024-04-29,login,16
STU0086,2024-01-01,quiz_attempt,37
STU0086,2024-01-22,login,12
STU0086,2024-02-02,forum_post,41
STU0086,2024-04-02,quiz_attempt,1
STU0086,2024-04-25,submission,6
STU0086,2024-04-04,login,19
STU0086,2024-01-15,login,6
STU0086,2024-02-16,login,38
STU0086,2024-03-12,quiz_attempt,10
STU0086,2024-03-20,quiz_attempt,1
STU0086,2024-01-03,video_watched,20
STU0086,2024-04-16,login,66
STU0086,2024-02-08,submission,33
STU0086,2024-04-04,login,26
STU0086,2024-02-01,quiz_attempt,103
STU0086,2024-03-07,submission,19
STU0086,2024-05-30,forum_post,40
STU0086,2024-01-10,submission,1
STU0086,2024-01-08,submission,27
STU0086,2024-01-15,submission,31
STU0087,2024-05-03,login,28
STU0087,2024-05-08,submission,12
STU0087,2024-05-13,submission,8
STU0087,2024-05-20,login,24
STU0087,2024-04-23,forum_post,88
STU0087,2024-03-20,login,7
STU0087,2024-02-12,submission,2
STU0087,2024-04-09,login,48
STU0087,2024-04-18,login,10
STU0087,2024-03-15,quiz_attempt,24
STU0087,2024-01-03,submission,32
STU0087,2024-02-26,submission,20
STU0087,2024-01-03,quiz_attempt,2
STU0087,2024-05-28,video_watched,6
STU0087,2024-04-05,quiz_attempt,29
STU0087,2024-05-16,quiz_attempt,28
STU0087,2024-05-16,login,4
STU0087,2024-03-19,forum_post,5
STU0087,2024-01-30,login,1
STU0087,2024-02-02,submission,11
STU0087,2024-02-12,submission,39
STU0087,2024-03-05,submission,2
STU0087,2024-04-30,login,9
STU0087,2024-03-05,submission,30
STU0087,2024-04-04,video_watched,55
STU0087,2024-01-12,login,20
STU0087,2024-05-09,quiz_attempt,8
STU0087,2024-02-21,quiz_attempt,12
STU0087,2024-02-19,login,15
STU0087,2024-04-23,quiz_attempt,29
STU0087,2024-03-26,forum_post,2
STU0087,2024-01-26,submission,5
STU0087,2024-02-20,login,1
STU0087,2024-03-22,login,15
STU0087,2024-04-19,quiz_attempt,22
STU0087,2024-02-21,submission,12
STU0087,2024-02-26,forum_post,5
STU0087,2024-03-13,submission,2
STU0087,2024-03-12,submission,6
STU0087,2024-04-04,forum_post,7
STU0087,2024-03-25,submission,44
STU0087,2024-04-08,login,38
STU0087,2024-04-17,video_watched,4
STU0087,2024-02-14,submission,2
STU0087,2024-03-21,login,39
STU0087,2024-01-19,forum_post,3
STU0087,2024-05-28,login,11
STU0087,2024-03-06,submission,2
STU0087,2024-04-12,submission,1
STU0087,2024-02-13,login,78
STU0087,2024-02-13,quiz_attempt,1
STU0087,2024-05-15,login,20
STU0087,2024-01-03,quiz_attempt,35
STU0087,2024-01-30,submission,16
STU0087,2024-03-29,login,36
STU0087,2024-05-24,quiz_attempt,78
STU0087,2024-05-08,login,11
STU0087,2024-05-21,forum_post,57
STU0087,2024-02-14,login,8
STU0087,2024-01-23,login,43
STU0087,2024-04-30,quiz_attempt,14
STU0087,2024-04-08,video_watched,12
STU0087,2024-04-12,login,3
STU0087,2024-04-03,login,41
STU0087,2024-05-03,forum_post,62
STU0087,2024-05-07,video_watched,2
STU0087,2024-02-16,quiz_attempt,24
STU0087,2024-03-04,quiz_attempt,52
STU0087,2024-05-03,quiz_attempt,25
STU0087,2024-01-30,login,22
STU0087,2024-03-27,quiz_attempt,2
STU0087,2024-05-23,submission,8
STU0087,2024-02-02,login,10
STU0087,2024-04-03,login,6
STU0087,2024-04-30,quiz_attempt,5
STU0087,2024-04-15,submission,13
STU0087,2024-04-30,video_watched,21
STU0087,2024-01-25,video_watched,9
STU0087,2024-02-15,login,33
STU0087,2024-05-14,quiz_attempt,4
STU0087,2024-02-02,submission,6
STU0087,2024-03-07,forum_post,23
STU0087,2024-05-30,submission,8
STU0087,2024-03-22,login,5
STU0087,2024-04-22,login,19
STU0087,2024-01-15,quiz_attempt,16
STU0087,2024-04-15,submission,1
STU0087,2024-05-17,quiz_attempt,1
STU0087,2024-05-03,submission,34
STU0087,2024-02-06,submission,30
STU0087,2024-05-21,video_watched,30
STU0087,2024-04-26,submission,4
STU0087,2024-01-17,quiz_attempt,94
STU0087,2024-02-12,login,18
STU0087,2024-02-08,login,31
STU0087,2024-02-02,submission,9
STU0087,2024-02-07,video_watched,4
STU0087,2024-04-05,video_watched,11
STU0087,2024-02-26,login,6
STU0087,2024-03-26,forum_post,9
STU0087,2024-04-09,quiz_attempt,1
STU0087,2024-05-08,video_watched,1
STU0087,2024-05-07,forum_post,61
STU0087,2024-02-08,quiz_attempt,22
STU0087,2024-01-03,login,2
STU0087,2024-04-15,login,6
STU0087,2024-03-27,login,42
STU0087,2024-03-19,login,22
STU0087,2024-04-09,video_watched,1
STU0087,2024-01-09,login,1
STU0087,2024-04-26,login,7
STU0087,2024-05-03,quiz_attempt,27
STU0087,2024-03-21,login,6
STU0087,2024-04-02,login,15
STU0087,2024-03-26,login,20
STU0087,2024-04-04,quiz_attempt,29
STU0087,2024-02-06,submission,6
STU0087,2024-05-01,login,11
STU0087,2024-02-26,login,6
STU0087,2024-02-14,login,1
STU0087,2024-04-18,video_watched,2
STU0087,2024-01-24,forum_post,21
STU0087,2024-05-02,quiz_attempt,19
STU0087,2024-01-22,video_watched,28
STU0087,2024-03-27,submission,85
STU0087,2024-05-23,login,18
STU0088,2024-02-07,quiz_attempt,25
STU0088,2024-01-08,video_watched,2
STU0088,2024-04-24,submission,5
STU0088,2024-03-13,quiz_attempt,12
STU0088,2024-02-12,forum_post,8
STU0088,2024-03-07,video_watched,13
STU0088,2024-01-17,submission,21
STU0088,2024-03-07,login,1
STU0088,2024-01-15,video_watched,2
STU0088,2024-03-14,quiz_attempt,3
STU0088,2024-02-14,quiz_attempt,12
STU0088,2024-03-04,quiz_attempt,11
STU0088,2024-04-05,login,5
STU0088,2024-01-31,forum_post,7
STU0088,2024-05-29,submission,2
STU0088,2024-01-23,submission,110
STU0088,2024-05-21,quiz_attempt,3
STU0088,2024-03-14,quiz_attempt,44
STU0088,2024-03-12,video_watched,7
STU0088,2024-03-05,quiz_attempt,24
STU0088,2024-01-10,login,58
STU0088,2024-05-10,submission,6
STU0088,2024-05-30,submission,3
STU0088,2024-05-07,login,13
STU0088,2024-05-06,submission,17
STU0088,2024-05-20,submission,26
STU0088,2024-02-09,quiz_attempt,30
STU0088,2024-02-19,login,26
STU0088,2024-05-06,login,5
STU0088,2024-05-17,submission,55
STU0088,2024-01-30,quiz_attempt,46
STU0088,2024-01-29,login,5
STU0088,2024-03-13,forum_post,32
STU0088,2024-01-17,login,16
STU0088,2024-01-01,submission,4
STU0088,2024-03-21,login,3
STU0088,2024-04-16,video_watched,8
STU0088,2024-03-20,quiz_attempt,16
STU0088,2024-04-19,login,12
STU0088,2024-04-22,forum_post,1
STU0088,2024-01-09,video_watched,4
STU0088,2024-01-01,video_watched,14
STU0088,2024-04-26,login,16
STU0088,2024-05-21,submission,1
STU0088,2024-03-21,quiz_attempt,3
STU0088,2024-01-31,submission,14
STU0088,2024-01-17,forum_post,44
STU0088,2024-04-01,login,27
STU0088,2024-04-04,login,9
STU0088,2024-05-09,video_watched,13
STU0088,2024-04-11,video_watched,4
STU0088,2024-02-05,submission,50
STU0088,2024-02-09,submission,1
STU0088,2024-03-15,quiz_attempt,6
STU0088,2024-05-02,login,41
STU0088,2024-02-20,submission,5
STU0088,2024-01-25,forum_post,7
STU0088,2024-04-26,submission,4
STU0088,2024-02-15,quiz_attempt,24
STU0088,2024-03-13,video_watched,30
STU0088,2024-05-02,forum_post,3
STU0088,2024-03-25,quiz_attempt,6
STU0088,2024-02-02,login,25
STU0088,2024-03-11,quiz_attempt,2
STU0088,2024-03-06,video_watched,18
STU0088,2024-01-08,login,33
STU0088,2024-03-27,quiz_attempt,23
STU0088,2024-03-12,submission,3
STU0088,2024-05-21,forum_post,10
STU0088,2024-01-05,login,7
STU0088,2024-01-22,video_watched,37
STU0088,2024-02-20,forum_post,19
STU0088,2024-02-02,quiz_attempt,20
STU0088,2024-05-20,quiz_attempt,5
STU0088,2024-04-18,video_watched,22
STU0088,2024-02-16,video_watched,3
STU0088,2024-01-18,forum_post,4
STU0088,2024-03-19,submission,19
STU0088,2024-01-10,login,11
STU0088,2024-05-29,login,10
STU0088,2024-02-21,forum_post,22
STU0088,2024-03-28,submission,1
STU0088,2024-02-22,forum_post,52
STU0088,2024-04-17,login,15
STU0088,2024-05-22,submission,22
STU0088,2024-04-05,login,15
STU0088,2024-03-20,submission,5
STU0088,2024-02-21,forum_post,25
STU0088,2024-05-09,video_watched,18
STU0088,2024-03-28,submission,2
STU0088,2024-02-02,submission,2
STU0088,2024-02-07,submission,5
STU0088,2024-04-17,quiz_attempt,11
STU0088,2024-05-17,login,8
STU0088,2024-05-28,submission,43
STU0088,2024-02-22,submission,13
STU0089,2024-04-15,login,2
STU0089,2024-05-13,submission,32
STU0089,2024-02-01,submission,14
STU0089,2024-05-21,forum_post,40
STU0089,2024-01-18,quiz_attempt,36
STU0089,2024-02-01,login,29
STU0089,2024-05-27,quiz_attempt,43
STU0089,2024-03-12,video_watched,39
STU0089,2024-05-31,submission,36
STU0089,2024-05-14,forum_post,2
STU0089,2024-01-22,submission,76
STU0089,2024-05-10,video_watched,36
STU0089,2024-03-13,quiz_attempt,3
STU0089,2024-03-12,submission,5
STU0089,2024-04-19,login,20
STU0089,2024-05-13,submission,8
STU0089,2024-04-18,submission,19
STU0089,2024-05-21,quiz_attempt,38
STU0089,2024-04-19,video_watched,3
STU0089,2024-03-01,submission,1
STU0089,2024-05-22,video_watched,10
STU0089,2024-04-23,video_watched,22
STU0089,2024-01-03,forum_post,2
STU0089,2024-02-19,submission,13
STU0089,2024-01-03,forum_post,25
STU0089,2024-02-07,login,5
STU0089,2024-02-06,quiz_attempt,40
STU0089,2024-01-24,video_watched,20
STU0089,2024-03-07,submission,80
STU0089,2024-02-29,login,12
STU0089,2024-01-09,forum_post,26
STU0089,2024-05-24,submission,17
STU0089,2024-05-16,forum_post,40
STU0089,2024-01-23,video_watched,2
STU0089,2024-02-22,submission,1
STU0089,2024-03-13,login,3
STU0089,2024-04-01,quiz_attempt,3
STU0089,2024-01-17,login,32
STU0089,2024-04-22,login,10
STU0089,2024-05-17,submission,30
STU0089,2024-03-28,submission,6
STU0089,2024-02-29,submission,2
STU0089,2024-01-25,forum_post,11
STU0089,2024-01-16,video_watched,33
STU0089,2024-05-01,login,3
STU0089,2024-04-30,login,2
STU0089,2024-05-31,submission,7
STU0089,2024-04-15,submission,26
STU0089,2024-02-26,submission,5
STU0089,2024-01-12,login,43
STU0089,2024-03-27,forum_post,1
STU0089,2024-01-11,video_watched,7
STU0089,2024-05-07,submission,14
STU0089,2024-04-11,login,84
STU0089,2024-04-22,submission,21
STU0089,2024-04-23,login,27
STU0089,2024-04-22,video_watched,22
STU0089,2024-05-28,video_watched,17
STU0089,2024-05-03,submission,1
STU0089,2024-04-08,login,6
STU0089,2024-05-16,submission,25
STU0089,2024-01-04,video_watched,47
STU0089,2024-02-19,login,23
STU0089,2024-04-03,video_watched,12
STU0089,2024-03-13,quiz_attempt,1
STU0089,2024-04-25,submission,2
STU0089,2024-01-17,video_watched,44
STU0089,2024-01-04,login,32
STU0089,2024-04-02,login,7
STU0089,2024-03-19,quiz_attempt,26
STU0089,2024-01-05,video_watched,9
STU0089,2024-05-23,video_watched,11
STU0089,2024-03-22,quiz_attempt,5
STU0089,2024-05-22,quiz_attempt,6
STU0090,2024-04-24,login,12
STU0090,2024-03-01,login,15
STU0090,2024-03-29,forum_post,18
STU0090,2024-01-08,quiz_attempt,17
STU0090,2024-02-23,forum_post,17
STU0090,2024-01-17,submission,10
STU0090,2024-02-12,submission,21
STU0090,2024-01-31,quiz_attempt,6
STU0090,2024-01-15,video_watched,37
STU0090,2024-04-29,submission,4
STU0090,2024-04-12,login,4
STU0090,2024-05-24,login,12
STU0090,2024-01-04,quiz_attempt,68
STU0090,2024-05-09,submission,5
STU0090,2024-03-14,submission,34
STU0090,2024-05-09,quiz_attempt,5
STU0090,2024-01-31,login,2
STU0090,2024-04-05,quiz_attempt,22
STU0090,2024-01-01,submission,25
STU0090,2024-03-22,submission,1
STU0090,2024-03-06,submission,3
STU0090,2024-04-05,login,27
STU0090,2024-05-13,quiz_attempt,5
STU0090,2024-04-29,submission,30
STU0090,2024-03-15,login,21
STU0090,2024-01-26,quiz_attempt,19
STU0090,2024-03-15,quiz_attempt,1
STU0090,2024-04-12,video_watched,28
STU0090,2024-05-13,login,26
STU0090,2024-01-09,submission,33
STU0090,2024-05-29,quiz_attempt,15
STU0090,2024-03-29,quiz_attempt,47
STU0090,2024-05-28,quiz_attempt,15
STU0090,2024-04-05,submission,12
STU0090,2024-05-09,forum_post,13
STU0090,2024-02-22,submission,53
STU0090,2024-01-10,submission,15
STU0090,2024-01-02,quiz_attempt,9
STU0090,2024-04-24,video_watched,22
STU0090,2024-04-03,quiz_attempt,12
STU0090,2024-03-29,submission,2
STU0090,2024-02-14,login,1
STU0090,2024-01-15,login,23
STU0090,2024-05-28,quiz_attempt,4
STU0090,2024-05-14,login,8
STU0090,2024-01-16,submission,1
STU0090,2024-03-07,forum_post,21
STU0090,2024-04-29,submission,13
STU0090,2024-04-25,video_watched,13
STU0090,2024-01-22,quiz_attempt,30
STU0090,2024-01-08,submission,13
STU0090,2024-01-05,login,32
STU0090,2024-03-01,submission,5
STU0090,2024-03-14,login,12
STU0090,2024-02-09,forum_post,8
STU0090,2024-01-11,submission,15
STU0090,2024-02-07,submission,3
STU0090,2024-01-29,quiz_attempt,38
STU0090,2024-02-02,submission,49
STU0090,2024-04-03,quiz_attempt,62
STU0090,2024-02-01,login,42
STU0090,2024-05-23,forum_post,34
STU0090,2024-04-25,login,26
STU0090,2024-01-05,login,31
STU0090,2024-05-01,video_watched,17
STU0090,2024-02-08,login,1
STU0090,2024-04-04,video_watched,29
STU0090,2024-03-04,login,31
STU0090,2024-02-19,video_watched,19
STU0090,2024-03-08,login,21
STU0090,2024-02-14,submission,82
STU0090,2024-01-10,quiz_attempt,40
STU0090,2024-05-28,login,3
STU0090,2024-05-27,login,1
STU0090,2024-05-16,submission,15
STU0090,2024-01-22,login,12
STU0090,2024-04-03,video_watched,13
STU0090,2024-04-30,video_watched,4
STU0090,2024-03-08,forum_post,1
STU0090,2024-02-20,forum_post,38
STU0090,2024-04-23,submission,10
STU0090,2024-01-19,forum_post,33
STU0090,2024-03-27,forum_post,3
STU0090,2024-05-08,quiz_attempt,2
STU0090,2024-04-05,login,44
STU0090,2024-01-23,login,11
STU0090,2024-05-02,forum_post,6
STU0090,2024-05-23,submission,24
STU0090,2024-02-02,submission,28
STU0090,2024-01-03,login,16
STU0090,2024-04-29,login,25
STU0090,2024-01-11,login,2
STU0090,2024-04-22,login,11
STU0090,2024-02-02,quiz_attempt,39
STU0090,2024-05-02,submission,23
STU0090,2024-05-01,login,18
STU0090,2024-04-10,quiz_attempt,7
STU0090,2024-04-24,quiz_attempt,1
STU0090,2024-01-16,login,32
STU0090,2024-05-06,login,15
STU0090,2024-03-14,quiz_attempt,9
STU0090,2024-03-29,submission,26
STU0090,2024-01-16,login,26
STU0090,2024-05-23,login,33
STU0090,2024-02-06,forum_post,3
STU0090,2024-03-08,login,6
STU0090,2024-04-09,quiz_attempt,18
STU0090,2024-05-22,quiz_attempt,6
STU0090,2024-04-17,login,10
STU0090,2024-01-31,submission,1
STU0090,2024-02-08,quiz_attempt,13
STU0090,2024-02-01,submission,5
STU0090,2024-03-11,submission,5
STU0090,2024-04-04,login,2
STU0090,2024-04-24,quiz_attempt,41
STU0090,2024-02-12,submission,1
STU0090,2024-03-12,video_watched,4
STU0090,2024-01-22,quiz_attempt,1
STU0090,2024-03-28,login,51
STU0090,2024-03-14,quiz_attempt,37
STU0090,2024-01-04,quiz_attempt,1
STU0090,2024-05-30,login,14
STU0090,2024-05-08,video_watched,21
STU0090,2024-05-23,submission,44
STU0090,2024-04-05,video_watched,8
STU0090,2024-02-19,forum_post,17
STU0090,2024-05-23,submission,14
STU0090,2024-03-18,submission,2
STU0090,2024-01-31,quiz_attempt,6
STU0090,2024-03-15,quiz_attempt,12
STU0090,2024-01-25,submission,4
STU0090,2024-05-27,video_watched,27
STU0090,2024-05-20,video_watched,4
STU0090,2024-02-15,submission,4
STU0090,2024-04-08,submission,9
STU0090,2024-02-06,quiz_attempt,10
STU0090,2024-05-27,login,9
STU0090,2024-05-15,quiz_attempt,72
STU0090,2024-05-01,quiz_attempt,19
STU0090,2024-03-04,login,13
STU0090,2024-02-22,forum_post,4
STU0090,2024-05-02,login,5
STU0090,2024-04-11,submission,36
STU0090,2024-04-11,login,1
STU0091,2024-05-14,login,1
STU0091,2024-02-15,submission,26
STU0091,2024-02-26,forum_post,5
STU0091,2024-02-13,submission,41
STU0091,2024-05-08,submission,8
STU0091,2024-01-15,login,2
STU0091,2024-01-18,submission,1
STU0091,2024-05-10,video_watched,14
STU0091,2024-04-17,submission,24
STU0091,2024-04-18,quiz_attempt,5
STU0091,2024-05-31,quiz_attempt,7
STU0091,2024-03-11,submission,9
STU0091,2024-05-03,submission,10
STU0091,2024-02-26,submission,12
STU0091,2024-05-17,login,1
STU0091,2024-04-23,submission,10
STU0091,2024-01-23,login,6
STU0091,2024-01-10,video_watched,4
STU0091,2024-03-07,quiz_attempt,50
STU0091,2024-05-20,login,3
STU0091,2024-05-15,login,26
STU0091,2024-04-01,submission,5
STU0091,2024-05-10,forum_post,1
STU0091,2024-02-29,forum_post,5
STU0091,2024-03-11,video_watched,27
STU0091,2024-03-01,quiz_attempt,33
STU0091,2024-03-13,forum_post,1
STU0091,2024-04-17,forum_post,55
STU0091,2024-01-26,submission,87
STU0091,2024-04-10,login,38
STU0091,2024-05-10,login,10
STU0091,2024-02-22,video_watched,6
STU0091,2024-03-18,quiz_attempt,7
STU0091,2024-05-13,login,6
STU0091,2024-03-28,quiz_attempt,28
STU0091,2024-01-26,quiz_attempt,6
STU0091,2024-02-08,quiz_attempt,3
STU0091,2024-03-15,quiz_attempt,5
STU0091,2024-02-05,quiz_attempt,7
STU0091,2024-02-27,login,8
STU0091,2024-03-26,forum_post,10
STU0091,2024-01-29,forum_post,67
STU0091,2024-05-28,submission,14
STU0091,2024-03-01,forum_post,17
STU0091,2024-01-02,forum_post,1
STU0091,2024-03-04,video_watched,29
STU0091,2024-01-10,video_watched,9
STU0091,2024-04-02,login,13
STU0091,2024-01-22,submission,23
STU0091,2024-05-27,login,3
STU0091,2024-03-15,forum_post,7
STU0091,2024-05-20,login,19
STU0091,2024-01-16,video_watched,7
STU0091,2024-04-08,forum_post,1
STU0091,2024-01-08,forum_post,34
STU0091,2024-01-31,video_watched,1
STU0091,2024-05-27,login,8
STU0091,2024-02-09,submission,5
STU0091,2024-01-22,login,7
STU0091,2024-04-11,video_watched,26
STU0091,2024-04-02,submission,59
STU0091,2024-05-07,submission,25
STU0091,2024-03-22,video_watched,5
STU0091,2024-05-02,login,7
STU0091,2024-03-08,video_watched,1
STU0091,2024-05-31,submission,12
STU0091,2024-03-15,login,28
STU0091,2024-01-23,quiz_attempt,9
STU0091,2024-01-16,video_watched,1
STU0091,2024-02-16,submission,1
STU0091,2024-04-09,video_watched,51
STU0091,2024-02-15,submission,11
STU0091,2024-01-15,submission,51
STU0091,2024-04-10,login,8
STU0091,2024-05-29,quiz_attempt,34
STU0091,2024-04-18,video_watched,17
STU0091,2024-03-12,quiz_attempt,14
STU0091,2024-04-25,login,19
STU0091,2024-02-08,login,1
STU0091,2024-05-06,video_watched,5
STU0091,2024-02-12,quiz_attempt,3
STU0091,2024-03-08,submission,9
STU0091,2024-01-11,quiz_attempt,50
STU0091,2024-04-22,quiz_attempt,1
STU0091,2024-04-19,login,20
STU0091,2024-05-22,login,39
STU0091,2024-05-29,quiz_attempt,65
STU0091,2024-04-19,video_watched,52
STU0091,2024-02-14,login,35
STU0091,2024-05-16,login,3
STU0091,2024-01-19,login,6
STU0091,2024-01-29,forum_post,39
STU0091,2024-03-15,submission,2
STU0091,2024-05-28,video_watched,6
STU0091,2024-03-15,login,18
STU0091,2024-05-22,login,10
STU0091,2024-04-30,video_watched,4
STU0091,2024-02-07,login,1
STU0091,2024-01-22,login,6
STU0091,2024-03-07,video_watched,9
STU0091,2024-05-27,login,3
STU0091,2024-05-29,forum_post,7
STU0091,2024-02-16,video_watched,42
STU0091,2024-01-29,login,5
STU0091,2024-02-15,quiz_attempt,3
STU0091,2024-05-15,forum_post,21
STU0091,2024-03-08,video_watched,3
STU0091,2024-01-03,submission,8
STU0091,2024-02-05,submission,1
STU0091,2024-01-23,video_watched,19
STU0091,2024-02-05,quiz_attempt,10
STU0091,2024-04-05,submission,48
STU0091,2024-02-15,quiz_attempt,18
STU0091,2024-01-25,forum_post,8
STU0091,2024-05-06,quiz_attempt,8
STU0091,2024-02-06,forum_post,54
STU0092,2024-01-19,login,6
STU0092,2024-02-21,submission,2
STU0092,2024-02-16,submission,15
STU0092,2024-05-28,submission,1
STU0092,2024-05-14,quiz_attempt,25
STU0092,2024-05-07,forum_post,8
STU0092,2024-05-20,video_watched,1
STU0092,2024-05-30,video_watched,7
STU0092,2024-02-12,login,1
STU0092,2024-03-14,video_watched,10
STU0092,2024-04-19,submission,1
STU0092,2024-05-10,video_watched,43
STU0092,2024-03-14,forum_post,42
STU0092,2024-03-14,forum_post,35
STU0092,2024-02-01,login,91
STU0092,2024-05-30,submission,2
STU0092,2024-05-08,login,5
STU0092,2024-04-17,submission,26
STU0092,2024-02-19,forum_post,25
STU0092,2024-04-03,login,4
STU0092,2024-04-18,login,19
STU0092,2024-03-15,video_watched,5
STU0092,2024-02-02,quiz_attempt,3
STU0092,2024-01-10,video_watched,16
STU0092,2024-05-23,forum_post,26
STU0092,2024-04-08,login,26
STU0092,2024-01-10,quiz_attempt,5
STU0092,2024-01-08,login,43
STU0092,2024-04-02,quiz_attempt,5
STU0092,2024-03-01,login,14
STU0092,2024-05-29,submission,7
STU0092,2024-04-30,submission,15
STU0092,2024-02-23,login,72
STU0092,2024-01-23,login,6
STU0092,2024-05-14,login,16
STU0092,2024-01-30,quiz_attempt,20
STU0092,2024-04-08,submission,84
STU0092,2024-01-24,login,24
STU0092,2024-02-26,login,63
STU0092,2024-02-20,login,4
STU0092,2024-02-22,video_watched,40
STU0092,2024-05-09,login,3
