student_id,subject,exam_type,score,max_score,score_pct
STU0077,Physics,final,58,100,58.0
STU0077,Programming,quiz,59,100,59.0
STU0077,Programming,midterm,61,100,61.0
STU0077,Programming,final,59,100,59.0
STU0077,Data Structures,quiz,56,100,56.0
STU0077,Data Structures,midterm,62,100,62.0
STU0077,Data Structures,final,63,100,63.0
STU0077,English,quiz,53,100,53.0
STU0077,English,midterm,62,100,62.0
STU0077,English,final,69,100,69.0
STU0077,Statistics,quiz,65,100,65.0
STU0077,Statistics,midterm,66,100,66.0
STU0077,Statistics,final,60,100,60.0
STU0078,Math,quiz,51,100,51.0
STU0078,Math,midterm,52,100,52.0
STU0078,Math,final,61,100,61.0
STU0078,Physics,quiz,66,100,66.0
STU0078,Physics,midterm,81,100,81.0
STU0078,Physics,final,66,100,66.0
STU0078,Programming,quiz,49,100,49.0
STU0078,Programming,midterm,53,100,53.0
STU0078,Programming,final,77,100,77.0
STU0078,Data Structures,quiz,57,100,57.0
STU0078,Data Structures,midterm,59,100,59.0
STU0078,Data Structures,final,51,100,51.0
STU0078,English,quiz,71,100,71.0
STU0078,English,midterm,63,100,63.0
STU0078,English,final,52,100,52.0
STU0078,Statistics,quiz,51,100,51.0
STU0078,Statistics,midterm,61,100,61.0
STU0078,Statistics,final,59,100,59.0
STU0079,Math,quiz,60,100,60.0
STU0079,Math,midterm,58,100,58.0
STU0079,Math,final,51,100,51.0
STU0079,Physics,quiz,49,100,49.0
STU0079,Physics,midterm,52,100,52.0
STU0079,Physics,final,49,100,49.0
STU0079,Programming,quiz,52,100,52.0
STU0079,Programming,midterm,53,100,53.0
STU0079,Programming,final,46,100,46.0
STU0079,Data Structures,quiz,58,100,58.0
STU0079,Data Structures,midterm,50,100,50.0
STU0079,Data Structures,final,46,100,46.0
STU0079,English,quiz,50,100,50.0
STU0079,English,midterm,55,100,55.0
STU0079,English,final,54,100,54.0
STU0079,Statistics,quiz,57,100,57.0
STU0079,Statistics,midterm,60,100,60.0
STU0079,Statistics,final,64,100,64.0
STU0080,Math,quiz,66,100,66.0
STU0080,Math,midterm,56,100,56.0
STU0080,Math,final,62,100,62.0
STU0080,Physics,quiz,56,100,56.0
STU0080,Physics,midterm,78,100,78.0
STU0080,Physics,final,80,100,80.0
STU0080,Programming,quiz,69,100,69.0
STU0080,Programming,midterm,71,100,71.0
STU0080,Programming,final,66,100,66.0
STU0080,Data Structures,quiz,67,100,67.0
STU0080,Data Structures,midterm,51,100,51.0
STU0080,Data Structures,final,64,100,64.0
STU0080,English,quiz,57,100,57.0
STU0080,English,midterm,66,100,66.0
STU0080,English,final,64,100,64.0
STU0080,Statistics,quiz,80,100,80.0
STU0080,Statistics,midterm,72,100,72.0
STU0080,Statistics,final,66,100,66.0
STU0081,Math,quiz,69,100,69.0
STU0081,Math,midterm,85,100,85.0
STU0081,Math,final,71,100,71.0
STU0081,Physics,quiz,74,100,74.0
STU0081,Physics,midterm,72,100,72.0
STU0081,Physics,final,68,100,68.0
STU0081,Programming,quiz,71,100,71.0
STU0081,Programming,midterm,55,100,55.0
STU0081,Programming,final,59,100,59.0
STU0081,Data Structures,quiz,74,100,74.0
STU0081,Data Structures,midterm,84,100,84.0
STU0081,Data Structures,final,74,100,74.0
STU0081,English,quiz,65,100,65.0
STU0081,English,midterm,60,100,60.0
STU0081,English,final,77,100,77.0
STU0081,Statistics,quiz,67,100,67.0
STU0081,Statistics,midterm,76,100,76.0
STU0081,Statistics,final,74,100,74.0
STU0082,Math,quiz,100,100,100.0
STU0082,Math,midterm,97,100,97.0
STU0082,Math,final,100,100,100.0
STU0082,Physics,quiz,96,100,96.0
STU0082,Physics,midterm,92,100,92.0
STU0082,Physics,final,89,100,89.0
STU0082,Programming,quiz,78,100,78.0
STU0082,Programming,midterm,96,100,96.0
STU0082,Programming,final,100,100,100.0
STU0082,Data Structures,quiz,100,100,100.0
STU0082,Data Structures,midterm,99,100,99.0
STU0082,Data Structures,final,91,100,91.0
STU0082,English,quiz,100,100,100.0
STU0082,English,midterm,96,100,96.0
STU0082,English,final,100,100,100.0
STU0082,Statistics,quiz,89,100,89.0
STU0082,Statistics,midterm,91,100,91.0
STU0082,Statistics,final,90,100,90.0
STU0083,Math,quiz,63,100,63.0
STU0083,Math,midterm,67,100,67.0
STU0083,Math,final,75,100,75.0
STU0083,Physics,quiz,69,100,69.0
STU0083,Physics,midterm,44,100,44.0
STU0083,Physics,final,83,100,83.0
STU0083,Programming,quiz,61,100,61.0
STU0083,Programming,midterm,79,100,79.0
STU0083,Programming,final,75,100,75.0
STU0083,Data Structures,quiz,91,100,91.0
STU0083,Data Structures,midterm,82,100,82.0
STU0083,Data Structures,final,70,100,70.0
STU0083,English,quiz,69,100,69.0
STU0083,English,midterm,86,100,86.0
STU0083,English,final,63,100,63.0
STU0083,Statistics,quiz,76,100,76.0
STU0083,Statistics,midterm,73,100,73.0
STU0083,Statistics,final,72,100,72.0
STU0084,Math,quiz,85,100,85.0
STU0084,Math,midterm,84,100,84.0
STU0084,Math,final,86,100,86.0
STU0084,Physics,quiz,83,100,83.0
STU0084,Physics,midterm,86,100,86.0
STU0084,Physics,final,83,100,83.0
STU0084,Programming,quiz,77,100,77.0
STU0084,Programming,midterm,82,100,82.0
STU0084,Programming,final,76,100,76.0
STU0084,Data Structures,quiz,76,100,76.0
STU0084,Data Structures,midterm,80,100,80.0
STU0084,Data Structures,final,81,100,81.0
STU0084,English,quiz,82,100,82.0
STU0084,English,midterm,90,100,90.0
STU0084,English,final,78,100,78.0
STU0084,Statistics,quiz,84,100,84.0
STU0084,Statistics,midterm,83,100,83.0
STU0084,Statistics,final,77,100,77.0
STU0085,Math,quiz,77,100,77.0
STU0085,Math,midterm,84,100,84.0
STU0085,Math,final,78,100,78.0
STU0085,Physics,quiz,78,100,78.0
STU0085,Physics,midterm,71,100,71.0
STU0085,Physics,final,92,100,92.0
STU0085,Programming,quiz,71,100,71.0
STU0085,Programming,midterm,63,100,63.0
STU0085,Programming,final,83,100,83.0
STU0085,Data Structures,quiz,76,100,76.0
STU0085,Data Structures,midterm,74,100,74.0
STU0085,Data Structures,final,72,100,72.0
STU0085,English,quiz,91,100,91.0
STU0085,English,midterm,79,100,79.0
STU0085,English,final,81,100,81.0
STU0085,Statistics,quiz,78,100,78.0
STU0085,Statistics,midterm,79,100,79.0
STU0085,Statistics,final,88,100,88.0
STU0086,Math,quiz,43,100,43.0
STU0086,Math,midterm,34,100,34.0
STU0086,Math,final,52,100,52.0
STU0086,Physics,quiz,49,100,49.0
STU0086,Physics,midterm,46,100,46.0
STU0086,Physics,final,49,100,49.0
STU0086,Programming,quiz,42,100,42.0
STU0086,Programming,midterm,45,100,45.0
STU0086,Programming,final,44,100,44.0
STU0086,Data Structures,quiz,41,100,41.0
STU0086,Data Structures,midterm,55,100,55.0
STU0086,Data Structures,final,34,100,34.0
STU0086,English,quiz,64,100,64.0
STU0086,English,midterm,52,100,52.0
STU0086,English,final,31,100,31.0
STU0086,Statistics,quiz,44,100,44.0
STU0086,Statistics,midterm,44,100,44.0
STU0086,Statistics,final,48,100,48.0
STU0087,Math,quiz,74,100,74.0
STU0087,Math,midterm,83,100,83.0
STU0087,Math,final,81,100,81.0
STU0087,Physics,quiz,76,100,76.0
STU0087,Physics,midterm,75,100,75.0
STU0087,Physics,final,90,100,90.0
STU0087,Programming,quiz,69,100,69.0
STU0087,Programming,midterm,86,100,86.0
STU0087,Programming,final,89,100,89.0
STU0087,Data Structures,quiz,81,100,81.0
STU0087,Data Structures,midterm,83,100,83.0
STU0087,Data Structures,final,92,100,92.0
STU0087,English,quiz,77,100,77.0
STU0087,English,midterm,78,100,78.0
STU0087,English,final,78,100,78.0
STU0087,Statistics,quiz,92,100,92.0
STU0087,Statistics,midterm,93,100,93.0
STU0087,Statistics,final,71,100,71.0
STU0088,Math,quiz,79,100,79.0
STU0088,Math,midterm,78,100,78.0
STU0088,Math,final,83,100,83.0
STU0088,Physics,quiz,74,100,74.0
STU0088,Physics,midterm,71,100,71.0
STU0088,Physics,final,80,100,80.0
STU0088,Programming,quiz,77,100,77.0
STU0088,Programming,midterm,89,100,89.0
STU0088,Programming,final,79,100,79.0
STU0088,Data Structures,quiz,72,100,72.0
STU0088,Data Structures,midterm,62,100,62.0
STU0088,Data Structures,final,66,100,66.0
STU0088,English,quiz,59,100,59.0
STU0088,English,midterm,69,100,69.0
STU0088,English,final,78,100,78.0
STU0088,Statistics,quiz,71,100,71.0
STU0088,Statistics,midterm,79,100,79.0
STU0088,Statistics,final,74,100,74.0
STU0089,Math,quiz,48,100,48.0
STU0089,Math,midterm,52,100,52.0
STU0089,Math,final,55,100,55.0
STU0089,Physics,quiz,52,100,52.0
STU0089,Physics,midterm,52,100,52.0
STU0089,Physics,final,45,100,45.0
STU0089,Programming,quiz,47,100,47.0
STU0089,Programming,midterm,69,100,69.0
STU0089,Programming,final,61,100,61.0
STU0089,Data Structures,quiz,39,100,39.0
STU0089,Data Structures,midterm,32,100,32.0
STU0089,Data Structures,final,52,100,52.0
STU0089,English,quiz,58,100,58.0
STU0089,English,midterm,47,100,47.0
STU0089,English,final,59,100,59.0
STU0089,Statistics,quiz,51,100,51.0
STU0089,Statistics,midterm,50,100,50.0
STU0089,Statistics,final,57,100,57.0
STU0090,Math,quiz,93,100,93.0
STU0090,Math,midterm,95,100,95.0
STU0090,Math,final,100,100,100.0
STU0090,Physics,quiz,97,100,97.0
STU0090,Physics,midterm,100,100,100.0
STU0090,Physics,final,100,100,100.0
STU0090,Programming,quiz,100,100,100.0
STU0090,Programming,midterm,97,100,97.0
STU0090,Programming,final,100,100,100.0
STU0090,Data Structures,quiz,95,100,95.0
STU0090,Data Structures,midterm,99,100,99.0
STU0090,Data Structures,final,90,100,90.0
STU0090,English,quiz,100,100,100.0
STU0090,English,midterm,100,100,100.0
STU0090,English,final,100,100,100.0
STU0090,Statistics,quiz,100,100,100.0
STU0090,Statistics,midterm,100,100,100.0
STU0090,Statistics,final,98,100,98.0
STU0091,Math,quiz,79,100,79.0
STU0091,Math,midterm,94,100,94.0
STU0091,Math,final,89,100,89.0
STU0091,Physics,quiz,91,100,91.0
STU0091,Physics,midterm,100,100,100.0
STU0091,Physics,final,80,100,80.0
STU0091,Programming,quiz,79,100,79.0
STU0091,Programming,midterm,85,100,85.0
STU0091,Programming,final,93,100,93.0
STU0091,Data Structures,quiz,91,100,91.0
STU0091,Data Structures,midterm,80,100,80.0
STU0091,Data Structures,final,93,100,93.0
STU0091,English,quiz,77,100,77.0
STU0091,English,midterm,80,100,80.0
STU0091,English,final,86,100,86.0
STU0091,Statistics,quiz,82,100,82.0
STU0091,Statistics,midterm,94,100,94.0
STU0091,Statistics,final,89,100,89.0
STU0092,Math,quiz,83,100,83.0
STU0092,Math,midterm,67,100,67.0
STU0092,Math,final,68,100,68.0
STU0092,Physics,quiz,79,100,79.0
STU0092,Physics,midterm,69,100,69.0
STU0092,Physics,final,81,100,81.0
STU0092,Programming,quiz,74,100,74.0
STU0092,Programming,midterm,50,100,50.0
STU0092,Programming,final,79,100,79.0
STU0092,Data Structures,quiz,77,100,77.0
STU0092,Data Structures,midterm,77,100,77.0
STU0092,Data Structures,final,54,100,54.0
STU0092,English,quiz,64,100,64.0
STU0092,English,midterm,65,100,65.0
STU0092,English,final,62,100,62.0
STU0092,Statistics,quiz,83,100,83.0
STU0092,Statistics,midterm,69,100,69.0
STU0092,Statistics,final,69,100,69.0
STU0093,Math,quiz,98,100,98.0
STU0093,Math,midterm,98,100,98.0
STU0093,Math,final,67,100,67.0
STU0093,Physics,quiz,89,100,89.0
STU0093,Physics,midterm,82,100,82.0
STU0093,Physics,final,97,100,97.0
STU0093,Programming,quiz,91,100,91.0
STU0093,Programming,midterm,94,100,94.0
STU0093,Programming,final,77,100,77.0
STU0093,Data Structures,quiz,91,100,91.0
STU0093,Data Structures,midterm,100,100,100.0
STU0093,Data Structures,final,100,100,100.0
STU0093,English,quiz,100,100,100.0
STU0093,English,midterm,83,100,83.0
STU0093,English,final,100,100,100.0
STU0093,Statistics,quiz,100,100,100.0
STU0093,Statistics,midterm,93,100,93.0
STU0093,Statistics,final,78,100,78.0
STU0094,Math,quiz,100,100,100.0
STU0094,Math,midterm,94,100,94.0
STU0094,Math,final,100,100,100.0
STU0094,Physics,quiz,99,100,99.0
STU0094,Physics,midterm,100,100,100.0
STU0094,Physics,final,97,100,97.0
STU0094,Programming,quiz,98,100,98.0
STU0094,Programming,midterm,100,100,100.0
STU0094,Programming,final,93,100,93.0
STU0094,Data Structures,quiz,100,100,100.0
STU0094,Data Structures,midterm,97,100,97.0
STU0094,Data Structures,final,90,100,90.0
STU0094,English,quiz,98,100,98.0
STU0094,English,midterm,100,100,100.0
STU0094,English,final,100,100,100.0
STU0094,Statistics,quiz,100,100,100.0
STU0094,Statistics,midterm,96,100,96.0
STU0094,Statistics,final,91,100,91.0
STU0095,Math,quiz,78,100,78.0
STU0095,Math,midterm,71,100,71.0
STU0095,Math,final,79,100,79.0
STU0095,Physics,quiz,78,100,78.0
STU0095,Physics,midterm,86,100,86.0
STU0095,Physics,final,63,100,63.0
STU0095,Programming,quiz,74,100,74.0
STU0095,Programming,midterm,75,100,75.0
STU0095,Programming,final,90,100,90.0
STU0095,Data Structures,quiz,71,100,71.0
STU0095,Data Structures,midterm,82,100,82.0
STU0095,Data Structures,final,79,100,79.0
STU0095,English,quiz,89,100,89.0
STU0095,English,midterm,85,100,85.0
STU0095,English,final,81,100,81.0
STU0095,Statistics,quiz,76,100,76.0
STU0095,Statistics,midterm,66,100,66.0
STU0095,Statistics,final,82,100,82.0
STU0096,Math,quiz,88,100,88.0
STU0096,Math,midterm,71,100,71.0
STU0096,Math,final,74,100,74.0
STU0096,Physics,quiz,86,100,86.0
STU0096,Physics,midterm,86,100,86.0
STU0096,Physics,final,76,100,76.0
STU0096,Programming,quiz,79,100,79.0
STU0096,Programming,midterm,69,100,69.0
STU0096,Programming,final,95,100,95.0
STU0096,Data Structures,quiz,73,100,73.0
STU0096,Data Structures,midterm,88,100,88.0
STU0096,Data Structures,final,83,100,83.0
STU0096,English,quiz,94,100,94.0
STU0096,English,midterm,77,100,77.0
STU0096,English,final,84,100,84.0
STU0096,Statistics,quiz,70,100,70.0
STU0096,Statistics,midterm,68,100,68.0
STU0096,Statistics,final,89,100,89.0
STU0097,Math,quiz,66,100,66.0
STU0097,Math,midterm,78,100,78.0
STU0097,Math,final,88,100,88.0
STU0097,Physics,quiz,86,100,86.0
STU0097,Physics,midterm,75,100,75.0
STU0097,Physics,final,67,100,67.0
STU0097,Programming,quiz,84,100,84.0
STU0097,Programming,midterm,91,100,91.0
STU0097,Programming,final,75,100,75.0
STU0097,Data Structures,quiz,73,100,73.0
STU0097,Data Structures,midterm,76,100,76.0
STU0097,Data Structures,final,84,100,84.0
STU0097,English,quiz,90,100,90.0
STU0097,English,midterm,70,100,70.0
STU0097,English,final,68,100,68.0
STU0097,Statistics,quiz,99,100,99.0
STU0097,Statistics,midterm,78,100,78.0
STU0097,Statistics,final,82,100,82.0
STU0098,Math,quiz,52,100,52.0
STU0098,Math,midterm,62,100,62.0
STU0098,Math,final,66,100,66.0
STU0098,Physics,quiz,60,100,60.0
STU0098,Physics,midterm,72,100,72.0
STU0098,Physics,final,55,100,55.0
STU0098,Programming,quiz,56,100,56.0
STU0098,Programming,midterm,60,100,60.0
STU0098,Programming,final,62,100,62.0
STU0098,Data Structures,quiz,60,100,60.0
STU0098,Data Structures,midterm,48,100,48.0
STU0098,Data Structures,final,60,100,60.0
STU0098,English,quiz,55,100,55.0
STU0098,English,midterm,53,100,53.0
STU0098,English,final,58,100,58.0
STU0098,Statistics,quiz,50,100,50.0
STU0098,Statistics,midterm,49,100,49.0
STU0098,Statistics,final,37,100,37.0
STU0099,Math,quiz,99,100,99.0
STU0099,Math,midterm,90,100,90.0
STU0099,Math,final,84,100,84.0
STU0099,Physics,quiz,80,100,80.0
STU0099,Physics,midterm,62,100,62.0
STU0099,Physics,final,79,100,79.0
STU0099,Programming,quiz,91,100,91.0
STU0099,Programming,midterm,93,100,93.0
STU0099,Programming,final,90,100,90.0
STU0099,Data Structures,quiz,86,100,86.0
STU0099,Data Structures,midterm,96,100,96.0
STU0099,Data Structures,final,82,100,82.0
STU0099,English,quiz,94,100,94.0
STU0099,English,midterm,82,100,82.0
STU0099,English,final,78,100,78.0
STU0099,Statistics,quiz,77,100,77.0
STU0099,Statistics,midterm,77,100,77.0
STU0099,Statistics,final,90,100,90.0
STU0100,Math,quiz,52,100,52.0
STU0100,Math,midterm,50,100,50.0
STU0100,Math,final,64,100,64.0
STU0100,Physics,quiz,61,100,61.0
STU0100,Physics,midterm,66,100,66.0
STU0100,Physics,final,62,100,62.0
STU0100,Programming,quiz,52,100,52.0
STU0100,Programming,midterm,59,100,59.0
STU0100,Programming,final,59,100,59.0
STU0100,Data Structures,quiz,51,100,51.0
STU0100,Data Structures,midterm,49,100,49.0
STU0100,Data Structures,final,53,100,53.0
STU0100,English,quiz,74,100,74.0
STU0100,English,midterm,55,100,55.0
STU0100,English,final,68,100,68.0
STU0100,Statistics,quiz,54,100,54.0
STU0100,Statistics,midterm,65,100,65.0
STU0100,Statistics,final,65,100,65.0
STU0101,Math,quiz,83,100,83.0
STU0101,Math,midterm,78,100,78.0
STU0101,Math,final,86,100,86.0
STU0101,Physics,quiz,78,100,78.0
STU0101,Physics,midterm,89,100,89.0
STU0101,Physics,final,62,100,62.0
STU0101,Programming,quiz,78,100,78.0
STU0101,Programming,midterm,78,100,78.0
STU0101,Programming,final,68,100,68.0
STU0101,Data Structures,quiz,80,100,80.0
STU0101,Data Structures,midterm,63,100,63.0
STU0101,Data Structures,final,70,100,70.0
STU0101,English,quiz,59,100,59.0
STU0101,English,midterm,88,100,88.0
STU0101,English,final,73,100,73.0
STU0101,Statistics,quiz,93,100,93.0
STU0101,Statistics,midterm,82,100,82.0
STU0101,Statistics,final,79,100,79.0
STU0102,Math,quiz,80,100,80.0
STU0102,Math,midterm,76,100,76.0
STU0102,Math,final,89,100,89.0
STU0102,Physics,quiz,84,100,84.0
STU0102,Physics,midterm,74,100,74.0
STU0102,Physics,final,72,100,72.0
STU0102,Programming,quiz,77,100,77.0
STU0102,Programming,midterm,99,100,99.0
STU0102,Programming,final,100,100,100.0
STU0102,Data Structures,quiz,86,100,86.0
STU0102,Data Structures,midterm,86,100,86.0
STU0102,Data Structures,final,82,100,82.0
STU0102,English,quiz,77,100,77.0
STU0102,English,midterm,96,100,96.0
STU0102,English,final,100,100,100.0
STU0102,Statistics,quiz,77,100,77.0
STU0102,Statistics,midterm,84,100,84.0
STU0102,Statistics,final,81,100,81.0
STU0103,Math,quiz,87,100,87.0
STU0103,Math,midterm,100,100,100.0
STU0103,Math,final,80,100,80.0
STU0103,Physics,quiz,94,100,94.0
STU0103,Physics,midterm,96,100,96.0
STU0103,Physics,final,89,100,89.0
STU0103,Programming,quiz,98,100,98.0
STU0103,Programming,midterm,92,100,92.0
STU0103,Programming,final,100,100,100.0
STU0103,Data Structures,quiz,78,100,78.0
STU0103,Data Structures,midterm,88,100,88.0
STU0103,Data Structures,final,90,100,90.0
STU0103,English,quiz,69,100,69.0
STU0103,English,midterm,82,100,82.0
STU0103,English,final,84,100,84.0
STU0103,Statistics,quiz,98,100,98.0
STU0103,Statistics,midterm,85,100,85.0
STU0103,Statistics,final,84,100,84.0
STU0104,Math,quiz,78,100,78.0
STU0104,Math,midterm,58,100,58.0
STU0104,Math,final,55,100,55.0
STU0104,Physics,quiz,68,100,68.0
STU0104,Physics,midterm,60,100,60.0
STU0104,Physics,final,60,100,60.0
STU0104,Programming,quiz,76,100,76.0
STU0104,Programming,midterm,78,100,78.0
STU0104,Programming,final,78,100,78.0
STU0104,Data Structures,quiz,80,100,80.0
STU0104,Data Structures,midterm,81,100,81.0
STU0104,Data Structures,final,54,100,54.0
STU0104,English,quiz,75,100,75.0
STU0104,English,midterm,67,100,67.0
STU0104,English,final,65,100,65.0
STU0104,Statistics,quiz,76,100,76.0
STU0104,Statistics,midterm,57,100,57.0
STU0104,Statistics,final,57,100,57.0
STU0105,Math,quiz,92,100,92.0
STU0105,Math,midterm,91,100,91.0
STU0105,Math,final,88,100,88.0
STU0105,Physics,quiz,80,100,80.0
STU0105,Physics,midterm,93,100,93.0
STU0105,Physics,final,93,100,93.0
STU0105,Programming,quiz,88,100,88.0
STU0105,Programming,midterm,78,100,78.0
STU0105,Programming,final,84,100,84.0
STU0105,Data Structures,quiz,94,100,94.0
STU0105,Data Structures,midterm,98,100,98.0
STU0105,Data Structures,final,84,100,84.0
STU0105,English,quiz,85,100,85.0
STU0105,English,midterm,86,100,86.0
STU0105,English,final,89,100,89.0
STU0105,Statistics,quiz,82,100,82.0
STU0105,Statistics,midterm,64,100,64.0
STU0105,Statistics,final,97,100,97.0
STU0106,Math,quiz,88,100,88.0
STU0106,Math,midterm,69,100,69.0
STU0106,Math,final,65,100,65.0
STU0106,Physics,quiz,72,100,72.0
STU0106,Physics,midterm,72,100,72.0
STU0106,Physics,final,82,100,82.0
STU0106,Programming,quiz,74,100,74.0
STU0106,Programming,midterm,67,100,67.0
STU0106,Programming,final,63,100,63.0
STU0106,Data Structures,quiz,81,100,81.0
STU0106,Data Structures,midterm,78,100,78.0
STU0106,Data Structures,final,82,100,82.0
STU0106,English,quiz,66,100,66.0
STU0106,English,midterm,88,100,88.0
STU0106,English,final,60,100,60.0
STU0106,Statistics,quiz,79,100,79.0
STU0106,Statistics,midterm,58,100,58.0
STU0106,Statistics,final,67,100,67.0
STU0107,Math,quiz,77,100,77.0
STU0107,Math,midterm,71,100,71.0
STU0107,Math,final,60,100,60.0
STU0107,Physics,quiz,60,100,60.0
STU0107,Physics,midterm,65,100,65.0
STU0107,Physics,final,68,100,68.0
STU0107,Programming,quiz,74,100,74.0
STU0107,Programming,midterm,61,100,61.0
STU0107,Programming,final,51,100,51.0
STU0107,Data Structures,quiz,66,100,66.0
STU0107,Data Structures,midterm,61,100,61.0
STU0107,Data Structures,final,54,100,54.0
STU0107,English,quiz,67,100,67.0
STU0107,English,midterm,63,100,63.0
STU0107,English,final,67,100,67.0
STU0107,Statistics,quiz,57,100,57.0
STU0107,Statistics,midterm,68,100,68.0
STU0107,Statistics,final,54,100,54.0
STU0108,Math,quiz,49,100,49.0
STU0108,Math,midterm,54,100,54.0
STU0108,Math,final,69,100,69.0
STU0108,Physics,quiz,62,100,62.0
STU0108,Physics,midterm,64,100,64.0
STU0108,Physics,final,67,100,67.0
STU0108,Programming,quiz,84,100,84.0
STU0108,Programming,midterm,56,100,56.0
STU0108,Programming,final,67,100,67.0
STU0108,Data Structures,quiz,64,100,64.0
STU0108,Data Structures,midterm,64,100,64.0
STU0108,Data Structures,final,70,100,70.0
STU0108,English,quiz,52,100,52.0
STU0108,English,midterm,52,100,52.0
STU0108,English,final,58,100,58.0
STU0108,Statistics,quiz,54,100,54.0
STU0108,Statistics,midterm,58,100,58.0
STU0108,Statistics,final,68,100,68.0
STU0109,Math,quiz,80,100,80.0
STU0109,Math,midterm,82,100,82.0
STU0109,Math,final,86,100,86.0
STU0109,Physics,quiz,82,100,82.0
STU0109,Physics,midterm,69,100,69.0
STU0109,Physics,final,80,100,80.0
STU0109,Programming,quiz,90,100,90.0
STU0109,Programming,midterm,96,100,96.0
STU0109,Programming,final,75,100,75.0
STU0109,Data Structures,quiz,75,100,75.0
STU0109,Data Structures,midterm,85,100,85.0
STU0109,Data Structures,final,68,100,68.0
STU0109,English,quiz,81,100,81.0
STU0109,English,midterm,70,100,70.0
STU0109,English,final,95,100,95.0
STU0109,Statistics,quiz,78,100,78.0
STU0109,Statistics,midterm,98,100,98.0
STU0109,Statistics,final,93,100,93.0
STU0110,Math,quiz,72,100,72.0
STU0110,Math,midterm,68,100,68.0
STU0110,Math,final,75,100,75.0
STU0110,Physics,quiz,76,100,76.0
STU0110,Physics,midterm,80,100,80.0
STU0110,Physics,final,71,100,71.0
STU0110,Programming,quiz,83,100,83.0
STU0110,Programming,midterm,79,100,79.0
STU0110,Programming,final,74,100,74.0
STU0110,Data Structures,quiz,71,100,71.0
STU0110,Data Structures,midterm,76,100,76.0
STU0110,Data Structures,final,70,100,70.0
STU0110,English,quiz,77,100,77.0
STU0110,English,midterm,78,100,78.0
STU0110,English,final,79,100,79.0
STU0110,Statistics,quiz,91,100,91.0
STU0110,Statistics,midterm,76,100,76.0
STU0110,Statistics,final,85,100,85.0
STU0111,Math,quiz,100,100,100.0
STU0111,Math,midterm,96,100,96.0
STU0111,Math,final,97,100,97.0
STU0111,Physics,quiz,98,100,98.0
STU0111,Physics,midterm,100,100,100.0
STU0111,Physics,final,91,100,91.0
STU0111,Programming,quiz,87,100,87.0
STU0111,Programming,midterm,100,100,100.0
STU0111,Programming,final,100,100,100.0
STU0111,Data Structures,quiz,100,100,100.0
STU0111,Data Structures,midterm,100,100,100.0
STU0111,Data Structures,final,100,100,100.0
STU0111,English,quiz,100,100,100.0
STU0111,English,midterm,100,100,100.0
STU0111,English,final,92,100,92.0
STU0111,Statistics,quiz,90,100,90.0
STU0111,Statistics,midterm,95,100,95.0
STU0111,Statistics,final,98,100,98.0
STU0112,Math,quiz,74,100,74.0
STU0112,Math,midterm,61,100,61.0
STU0112,Math,final,90,100,90.0
STU0112,Physics,quiz,74,100,74.0
STU0112,Physics,midterm,78,100,78.0
STU0112,Physics,final,86,100,86.0
STU0112,Programming,quiz,57,100,57.0
STU0112,Programming,midterm,72,100,72.0
STU0112,Programming,final,73,100,73.0
STU0112,Data Structures,quiz,74,100,74.0
STU0112,Data Structures,midterm,75,100,75.0
STU0112,Data Structures,final,88,100,88.0
STU0112,English,quiz,82,100,82.0
STU0112,English,midterm,84,100,84.0
STU0112,English,final,77,100,77.0
STU0112,Statistics,quiz,65,100,65.0
STU0112,Statistics,midterm,60,100,60.0
STU0112,Statistics,final,64,100,64.0
STU0113,Math,quiz,86,100,86.0
STU0113,Math,midterm,83,100,83.0
STU0113,Math,final,82,100,82.0
STU0113,Physics,quiz,80,100,80.0
STU0113,Physics,midterm,99,100,99.0
STU0113,Physics,final,77,100,77.0
STU0113,Programming,quiz,91,100,91.0
STU0113,Programming,midterm,83,100,83.0
STU0113,Programming,final,83,100,83.0
STU0113,Data Structures,quiz,93,100,93.0
STU0113,Data Structures,midterm,95,100,95.0
STU0113,Data Structures,final,81,100,81.0
STU0113,English,quiz,90,100,90.0
STU0113,English,midterm,86,100,86.0
STU0113,English,final,83,100,83.0
STU0113,Statistics,quiz,85,100,85.0
STU0113,Statistics,midterm,78,100,78.0
STU0113,Statistics,final,81,100,81.0
STU0114,Math,quiz,84,100,84.0
STU0114,Math,midterm,96,100,96.0
STU0114,Math,final,88,100,88.0
STU0114,Physics,quiz,79,100,79.0
STU0114,Physics,midterm,83,100,83.0
STU0114,Physics,final,63,100,63.0
STU0114,Programming,quiz,85,100,85.0
STU0114,Programming,midterm,89,100,89.0
STU0114,Programming,final,88,100,88.0
STU0114,Data Structures,quiz,100,100,100.0
STU0114,Data Structures,midterm,94,100,94.0
STU0114,Data Structures,final,93,100,93.0
STU0114,English,quiz,76,100,76.0
STU0114,English,midterm,86,100,86.0
STU0114,English,final,85,100,85.0
STU0114,Statistics,quiz,83,100,83.0
STU0114,Statistics,midterm,83,100,83.0
STU0114,Statistics,final,74,100,74.0
STU0115,Math,quiz,71,100,71.0
STU0115,Math,midterm,88,100,88.0
STU0115,Math,final,80,100,80.0
STU0115,Physics,quiz,77,100,77.0
STU0115,Physics,midterm,81,100,81.0
STU0115,Physics,final,90,100,90.0
STU0115,Programming,quiz,81,100,81.0
STU0115,Programming,midterm,85,100,85.0
